concept_id,gene_name
hgnc:9861,RAP2A
hgnc:2579,CYC1
hgnc:12585,UQCRC1
hgnc:12582,UQCRB
hgnc:10680,SDHA
hgnc:5588,IGHV3-23
hgnc:1874,CFL1
hgnc:12469,UBA1
hgnc:10377,RPLP2
hgnc:10011,RHEB
hgnc:12590,UQCRH
hgnc:12587,UQCRFS1
hgnc:30863,UQCR10
hgnc:15750,DSTN
hgnc:7781,NFE2L1
hgnc:15909,NCOA5
hgnc:21614,CTDSP1
hgnc:1095,BPI
hgnc:10475,RUVBL2
hgnc:10770,SF3B3
hgnc:14335,PLEKHA1
hgnc:6176,ITPA
hgnc:8759,PDC
hgnc:19731,DHRS4L2
hgnc:823,ATP5F1A
hgnc:830,ATP5F1B
hgnc:833,ATP5F1C
hgnc:4908,HIBCH
hgnc:5235,HSPA2
hgnc:1834,CEBPB
hgnc:4897,HGS
hgnc:2299,CPB1
hgnc:17981,RTCA
hgnc:21350,PDHX
hgnc:30012,PDF
hgnc:11778,TGM2
hgnc:9792,RAB9A
hgnc:4621,GSPT1
hgnc:3267,EIF2S3
hgnc:9846,RAN
hgnc:9839,RALA
hgnc:23052,ARL5B
hgnc:9786,RAB6A
hgnc:10535,SAR1B
hgnc:696,ARL5A
hgnc:10107,SNORA62
hgnc:31822,PLCXD3
hgnc:10872,ST3GAL5
hgnc:17377,ALLC
hgnc:6393,KIF2C
hgnc:9606,PTH
hgnc:655,ARF4
hgnc:7850,NME2
hgnc:9399,PRKCD
hgnc:8875,PFKFB4
hgnc:1616,CCT3
hgnc:30664,CLPB
hgnc:8646,PCBD1
hgnc:18305,ATP6AP2
hgnc:11621,HNF1A
hgnc:1436,S100G
hgnc:12468,UBC
hgnc:13556,IFT122
ncbigene:7909,HEMC
hgnc:2084,CLPP
hgnc:4298,GLB1
hgnc:6570,LGALS9
hgnc:6768,SMAD2
hgnc:11174,SNX3
hgnc:14555,CLEC4E
hgnc:2026,CLCNKA
hgnc:12541,UGT1A9
hgnc:7758,NEU1
hgnc:5005,HMGCL
hgnc:10540,SAT1
hgnc:30014,PGLYRP3
hgnc:30862,UQCR11
hgnc:7983,NR5A1
hgnc:6907,MATN1
hgnc:17,AADAC
hgnc:9234,MED1
hgnc:21625,ANO1
hgnc:6240,KCNE1
hgnc:30313,UBR4
hgnc:17809,SMG6
hgnc:14372,SCYL1
hgnc:74,ABCG2
hgnc:11331,SSTR2
hgnc:2259,ENOX2
hgnc:5961,IKBKG
hgnc:7958,NPY5R
hgnc:9329,NPY4R
hgnc:30620,PDGFD
hgnc:12412,TUBB2A
hgnc:6158,ITGB4
hgnc:18637,TUBA4B
hgnc:30829,TUBB2B
hgnc:2434,CSF2
hgnc:854,ATP6V1B2
hgnc:17001,GLIPR1
hgnc:10627,CCL3
hgnc:13731,MAEA
hgnc:1709,CD9
hgnc:18155,TXNRD2
hgnc:30100,PSENEN
hgnc:2418,CRYM
hgnc:11040,SLC5A5
hgnc:3176,EDN1
hgnc:9391,PRKAR2A
hgnc:10672,CXCL12
hgnc:21732,ANTXR2
hgnc:1228,SERPING1
hgnc:21014,ANTXR1
hgnc:3612,FCER2
hgnc:6485,LAMA5
hgnc:1869,CETP
hgnc:6000,IL1RN
hgnc:3356,ENPP1
hgnc:11935,CD40LG
hgnc:1856,CENPE
hgnc:5224,HSF1
hgnc:6854,MAP3K2
hgnc:6219,KCNA10
hgnc:6234,KCNC2
hgnc:18157,TAB1
hgnc:8001,NRIP1
hgnc:195,ADAM17
hgnc:937,BAG1
hgnc:8895,PGGT1B
hgnc:29622,MCAT
hgnc:163,ACTN1
hgnc:30306,PHB2
hgnc:24609,CELA2A
hgnc:16505,CYGB
hgnc:6617,LIPA
hgnc:6058,INCENP
hgnc:20390,SQOR
hgnc:30000,BBS9
hgnc:24599,ENOPH1
hgnc:8793,PDE8A
hgnc:30623,SPIRE2
hgnc:20568,TRAM1
hgnc:2620,CYP2C18
hgnc:1929,CHGA
hgnc:14524,SPAG9
hgnc:8576,PAFAH1B3
hgnc:8881,PFN1
hgnc:8791,PDE7A
hgnc:18874,LAT
hgnc:8602,PAPPA
hgnc:9937,RCVRN
hgnc:9317,PPP3R1
hgnc:4678,GUCA1A
hgnc:169,ACTR2
hgnc:708,ARPC5
hgnc:5550,IGHV1-2
hgnc:29567,ACSBG1
hgnc:26876,PARP15
hgnc:12523,SCGB1A1
hgnc:5591,IGHV3-30
hgnc:705,ARPC2
hgnc:706,ARPC3
hgnc:707,ARPC4
hgnc:23069,TRAPPC6A
hgnc:23067,TRAPPC5
hgnc:19943,TRAPPC4
hgnc:16701,MYL12A
hgnc:18546,CES1P1
hgnc:5012,HMMR
hgnc:2380,HAPLN1
hgnc:18629,STAB2
hgnc:24987,NMRAL1
hgnc:3796,FOS
hgnc:2464,VCAN
hgnc:29471,LAYN
hgnc:18362,IMPG2
hgnc:101,ASIC3
hgnc:11044,SLC6A11
hgnc:11045,SLC6A12
hgnc:3167,S1PR3
hgnc:6613,LIMK1
hgnc:14687,LYVE1
hgnc:11046,SLC6A13
hgnc:4688,GUCY2C
hgnc:11876,TMPRSS2
hgnc:4757,H2BC4
hgnc:4718,H1-4
hgnc:2625,CYP2D6
hgnc:736,NAAA
hgnc:83,ACAA2
hgnc:8535,P2RX4
hgnc:144,ACTG1
hgnc:10780,SRSF1
hgnc:5043,HNRNPH3
hgnc:10766,SF3A2
hgnc:4399,RACK1
hgnc:11834,TKT
hgnc:6159,EIF6
hgnc:2062,CLIC1
hgnc:9568,PSME1
hgnc:4851,HTT
hgnc:30477,HEPHL1
hgnc:16369,PARK7
hgnc:6724,LUM
hgnc:8824,SERPINF1
hgnc:7228,MRC1
hgnc:26021,LYAR
hgnc:5041,HNRNPH1
hgnc:3282,EIF4A1
hgnc:12849,YWHAB
hgnc:4856,HDGF
hgnc:10603,SCO1
hgnc:5329,IAPP
hgnc:11521,TAC3
hgnc:609,APOC2
hgnc:1358,C9
hgnc:1555,CBX5
hgnc:5870,IGLL1
hgnc:29480,LRG1
hgnc:11583,SERPINA7
hgnc:9202,POMT1
hgnc:438,ALPL
hgnc:14415,ELOVL4
hgnc:4686,GUCY1B2
hgnc:6895,MARCO
hgnc:16940,DGAT2
hgnc:17433,CHP1
hgnc:1513,CASQ2
hgnc:18794,FBN3
hgnc:1426,CADPS
hgnc:16018,CADPS2
hgnc:3953,NCS1
hgnc:14247,ATP5MG
hgnc:2469,CSRP1
hgnc:5036,HNRNPD
hgnc:24973,HP1BP3
hgnc:10305,RPL14
hgnc:11292,SRI
hgnc:9989,RGN
hgnc:10496,S100A6
hgnc:12022,TPT1
hgnc:24579,CIB2
hgnc:8044,NUCB2
hgnc:15990,GCA
hgnc:1445,CALM2
hgnc:20441,S100A16
hgnc:1435,CALB2
hgnc:1487,CAPS
hgnc:20407,CALR3
hgnc:11917,TNFRSF1B
hgnc:3014,DPYSL2
hgnc:5044,HNRNPK
hgnc:6110,IQGAP1
hgnc:10426,RPS5
hgnc:11159,SNRPD2
hgnc:11554,TAGLN2
hgnc:11299,SRP14
hgnc:12010,TPM1
hgnc:13200,ZYX
hgnc:2752,PIAS1
hgnc:11055,SLC6A8
hgnc:6107,PDX1
hgnc:56,ABCC5
hgnc:9921,RBP3
hgnc:13917,DDX39B
hgnc:12648,VAPA
hgnc:12024,CRISP2
hgnc:1078,BMPR2
hgnc:12566,UNC13B
hgnc:12825,XPO1
hgnc:2631,CYP2E1
hgnc:21027,ANKK1
hgnc:29259,TAOK1
hgnc:11842,TLK2
hgnc:12434,TXK
hgnc:18041,BMP2K
hgnc:19005,DCLK3
hgnc:1459,CAMK1
hgnc:1469,CAMKK1
hgnc:2446,CSN3
hgnc:1781,CDKL1
hgnc:2451,CSNK1A1
hgnc:2675,DAPK2
hgnc:6855,MAP3K3
hgnc:6843,MAP2K3
hgnc:6863,MAP4K1
hgnc:6878,MAPK4
hgnc:6896,MARK1
hgnc:17088,CLASP1
hgnc:18591,NEK9
hgnc:15916,PAK5
hgnc:8930,PHKG1
hgnc:8984,PI4KB
hgnc:23786,PIP4K2C
hgnc:6867,MAP4K5
hgnc:7748,NEK5
hgnc:14311,NUAK1
hgnc:8998,PIP4K2B
hgnc:22206,MATCAP2
hgnc:11298,SRMS
hgnc:11451,RIOK3
hgnc:10020,RIPK2
hgnc:10812,SGK3
hgnc:173,ACVR2A
hgnc:1438,CALCB
hgnc:1699,CD79B
hgnc:4164,GAST
hgnc:24374,CYB5B
hgnc:21528,DIABLO
hgnc:5237,HSPA4
hgnc:5269,HSPE1
hgnc:8045,NUDC
hgnc:12007,TPD52L2
hgnc:10448,RRBP1
hgnc:4613,GSC2
hgnc:19893,ADGRD1
hgnc:846,ATP5ME
hgnc:5039,HNRNPF
hgnc:16969,HSPH1
hgnc:10767,SF3A3
hgnc:11450,SUCLG2
hgnc:12854,YWHAQ
hgnc:11036,SLC5A1
hgnc:959,BAX
hgnc:21683,NAPEPLD
hgnc:18859,SPHK2
hgnc:3526,EZH1
hgnc:7446,TESMIN
hgnc:742,ASGR1
hgnc:11065,SLC7A7
hgnc:10906,SLC10A2
hgnc:10294,RPE65
hgnc:2857,DGKZ
hgnc:6391,KIF22
hgnc:17116,CATSPER1
hgnc:5141,HP
hgnc:5171,HPX
hgnc:5181,HRG
hgnc:15459,P2RX2
hgnc:4270,GIP
hgnc:5527,IGHG3
hgnc:10768,SF3B1
hgnc:10743,SEMG2
hgnc:3621,FCGRT
hgnc:491,ANGPTL3
hgnc:18280,RNF130
hgnc:7193,MOCS2
hgnc:6291,KCNN2
hgnc:1463,CAMK2G
hgnc:17493,GMNN
hgnc:25752,ATAD5
hgnc:1058,BLM
hgnc:9174,POLB
hgnc:12618,USP2
hgnc:8912,PHB1
hgnc:2928,DMD
hgnc:29079,KDM1A
hgnc:8005,NRP2
hgnc:16711,TLR6
hgnc:6290,KCNN1
hgnc:9182,POLI
hgnc:29810,MPHOSPH8
hgnc:10000,RGS4
hgnc:14129,EHMT2
hgnc:7897,NPC1
hgnc:11368,STAT6
hgnc:9804,RACGAP1
hgnc:4544,GRK5
hgnc:9824,RAD52
hgnc:6636,LMNA
hgnc:9183,POLK
hgnc:7216,MPI
hgnc:963,BAZ2B
hgnc:9826,RAD54L
hgnc:429,ALOX12
hgnc:5154,HPGD
hgnc:37098,KDM4E
hgnc:20944,SENP6
hgnc:12666,VCP
hgnc:17772,TXN2
hgnc:11098,SMARCA2
hgnc:9948,RECQL
hgnc:18884,TDP1
hgnc:17343,APOBEC3A
hgnc:2578,CYBB
hgnc:24071,TUBA3D
hgnc:537,ANXA2
hgnc:17293,PRKD2
hgnc:8554,PABPC1
hgnc:20790,ATG4B
hgnc:17356,APOBEC3F
hgnc:30402,SENP7
hgnc:437,ALPI
hgnc:16629,RAPGEF3
hgnc:12492,UBE2N
hgnc:3520,EYA2
hgnc:9416,PRKG2
hgnc:15905,L3MBTL1
hgnc:4118,GALK1
hgnc:11571,TARDBP
hgnc:11795,THPO
hgnc:1745,CDC7
hgnc:17357,APOBEC3G
hgnc:54,ABCC3
hgnc:2021,CLCN3
hgnc:8548,P4HB
hgnc:434,ALOX15B
hgnc:9659,PTPN7
hgnc:10471,RUNX1
hgnc:12502,SUMO1
hgnc:8032,NTRK2
hgnc:9547,PSMC1
hgnc:4173,GATA4
hgnc:16889,PSMD14
hgnc:9559,PSMD2
hgnc:19297,TNK2
hgnc:10494,S100A4
hgnc:7673,NCOR2
hgnc:14374,NLRP1
hgnc:14065,HDAC9
hgnc:14025,SLC5A7
hgnc:949,BAK1
hgnc:441,ALPG
hgnc:3679,FGF22
hgnc:16888,DHRS9
hgnc:15631,TLR7
hgnc:4878,HEXA
hgnc:3093,DYRK2
hgnc:1579,CCNB1
hgnc:3594,FASN
hgnc:14410,DHX36
hgnc:17961,TRPM8
hgnc:7670,NCOA3
hgnc:10773,SFN
hgnc:12801,XBP1
hgnc:3793,FOLR2
hgnc:10961,SLCO1B3
hgnc:18994,BRSK1
hgnc:11001,SLC28A1
hgnc:9204,PON1
hgnc:9179,POLG
hgnc:8638,KAT2B
hgnc:17810,AMOT
hgnc:1725,CDC25A
hgnc:5350,ICMT
hgnc:6923,MBNL1
hgnc:10886,SIRT2
hgnc:9414,PRKG1
hgnc:30660,SAE1
hgnc:11366,STAT5A
hgnc:3094,DYRK3
hgnc:30661,UBA2
hgnc:10289,RPA1
hgnc:4249,GGPS1
hgnc:25498,KDM4D
hgnc:16484,SLC28A3
hgnc:10937,SLC19A1
hgnc:23302,HKDC1
hgnc:8546,P4HA1
hgnc:13358,MCOLN3
hgnc:9652,PTPN22
hgnc:1736,CDC42
hgnc:1389,CACNA1B
hgnc:578,APBA1
hgnc:232,ADCY1
hgnc:2610,CYP2A6
hgnc:10434,RPS6KA5
hgnc:1564,KYAT1
hgnc:6156,ITGB3
hgnc:16931,HYOU1
hgnc:28426,AKT1S1
hgnc:3255,EIF2AK3
hgnc:12741,EIF4H
hgnc:9213,POU2F2
hgnc:9994,RGS12
hgnc:13621,SLC6A15
hgnc:9449,PRNP
hgnc:14217,STK32B
hgnc:3312,ELAVL1
hgnc:12337,TRPC5
hgnc:2867,DHODH
hgnc:8997,PIP4K2A
hgnc:2594,CYP19A1
hgnc:17071,KDM4C
hgnc:2602,CYP24A1
hgnc:9184,POLL
hgnc:17768,TDP2
hgnc:6349,KLF5
hgnc:12852,YWHAG
hgnc:9599,PTGES
hgnc:11125,SUMO2
hgnc:9277,PPM1D
hgnc:5035,HNRNPC
hgnc:10769,SF3B2
hgnc:14545,RASGRP3
hgnc:936,BAD
hgnc:11240,SPHK1
hgnc:30521,SLC46A1
hgnc:9878,RASGRP1
hgnc:2339,CRABP2
hgnc:4212,GDA
hgnc:11002,SLC28A2
hgnc:23393,CARM1
hgnc:9115,PMM2
hgnc:5031,HNRNPA1
hgnc:4702,GYPA
hgnc:9200,POLRMT
hgnc:28923,DAGLB
hgnc:9718,PXN
hgnc:1735,CDC37
hgnc:29522,SPSB2
hgnc:667,RHOA
hgnc:1165,DAGLA
hgnc:8605,PARG
hgnc:5344,ICAM1
hgnc:7646,NAT2
hgnc:6569,LGALS8
hgnc:11004,SLC29A2
hgnc:19687,EIF2AK4
hgnc:28817,LRRC59
hgnc:711,ARRB1
hgnc:6547,LDLR
hgnc:9456,PROS1
hgnc:4057,G6PD
hgnc:3613,FCGR1A
hgnc:21398,ABHD6
hgnc:1319,C3AR1
hgnc:18365,IFNL3
hgnc:23147,UNC13D
hgnc:4122,GALNS
hgnc:19124,FIP1L1
hgnc:4982,HMBS
hgnc:4942,HLA-DQA1
hgnc:9766,RAB27A
hgnc:23063,NUDT15
hgnc:9360,PRF1
hgnc:6008,IL2RA
hgnc:9280,PPOX
hgnc:1001,BCL6
hgnc:583,APC
hgnc:662,ARFRP1
hgnc:5477,IGH
hgnc:1589,CCNE1
hgnc:3684,FGF6
hgnc:2509,CTNNA1
hgnc:3668,FGF12
hgnc:3588,FANCG
hgnc:3675,FGF19
hgnc:4174,GATA6
hgnc:3188,EED
hgnc:2553,CUL3
hgnc:11114,KDM5C
hgnc:7325,MSH2
hgnc:7230,MRE11
hgnc:6117,IRF2
hgnc:7326,MSH3
hgnc:4764,H3-3A
hgnc:9823,RAD51D
hgnc:9175,POLD1
hgnc:9678,PTPRO
hgnc:9346,PRDM1
hgnc:11825,NKX2-1
hgnc:9822,RAD51B
hgnc:7555,MYCL
hgnc:21100,QKI
hgnc:9820,RAD51C
hgnc:28583,RSPO2
hgnc:18505,RNF43
hgnc:17575,SPEN
hgnc:13009,ZNF217
hgnc:18420,SETD2
hgnc:25941,TET2
hgnc:11204,SOX9
hgnc:12829,XRCC2
hgnc:9896,RBM10
hgnc:4096,GADD45B
hgnc:1688,CD58
hgnc:16510,FBXO31
hgnc:132,ACTB
hgnc:1621,CCT6B
hgnc:21087,BTLA
hgnc:3578,FAF1
hgnc:18248,ELP2
hgnc:13698,GTSE1
hgnc:4716,H1-2
hgnc:4737,H2AC11
hgnc:19055,EXOSC6
hgnc:2557,CUX1
hgnc:4380,GNA12
hgnc:19083,CKS1B
hgnc:1917,CHD2
hgnc:3585,FANCD2
hgnc:4733,H2AC6
hgnc:3488,ETS1
hgnc:4717,H1-3
hgnc:751,ASMTL
hgnc:4735,H2AC17
hgnc:13406,PCLO
hgnc:5358,IRF8
hgnc:4758,H2BC17
hgnc:13610,KDM2B
hgnc:13408,PDCD11
hgnc:6196,JARID2
hgnc:6813,MAGED1
hgnc:13177,IKZF2
hgnc:13954,H2BC12
hgnc:16390,NOD1
hgnc:6996,MEF2C
hgnc:11097,SMARCA1
hgnc:31104,MYO18A
hgnc:13013,KAT6A
hgnc:20607,SERP2
hgnc:28958,NUP93
hgnc:6116,IRF1
hgnc:24246,RASGEF1A
hgnc:11111,SMC1A
hgnc:589,ATG5
hgnc:1493,CARS1
hgnc:5853,IGL
hgnc:1858,CNTRL
hgnc:15979,TP63
hgnc:23019,ZRSR2
hgnc:11908,TNFRSF11A
hgnc:13054,ZMYM3
hgnc:16667,TMEM30A
hgnc:794,ATIC
hgnc:26960,WDR90
hgnc:12271,TRG
hgnc:19391,SOCS3
hgnc:5715,IGK
hgnc:30935,YY1AP1
hgnc:11885,TMSB4XP8
hgnc:1537,CBFA2T3
hgnc:2468,SMC3
hgnc:10783,SRSF2
hgnc:13032,ZNF24
hgnc:16496,ACSL6
hgnc:23156,U2AF2
hgnc:3749,FLI1
hgnc:7136,MLLT3
hgnc:5104,HOXA3
hgnc:4791,H4C13
hgnc:3284,EIF4A2
hgnc:18507,FCRL4
hgnc:2432,CSF1
hgnc:3498,MECOM
hgnc:3419,EPS15
hgnc:4977,HLF
hgnc:6528,LCP1
hgnc:4317,GLI1
hgnc:2735,DDX10
hgnc:5136,HOXD13
hgnc:5134,HOXD11
hgnc:29633,MDS2
hgnc:10785,SRSF3
hgnc:17052,SEC31A
hgnc:15848,SEPTIN6
hgnc:8919,PHF1
hgnc:686,RHOH
hgnc:8748,PCSK7
hgnc:9211,POU2AF1
hgnc:14000,PRDM16
hgnc:8134,OMD
hgnc:15580,PDE4DIP
hgnc:7629,NACA
hgnc:11336,SSX2
hgnc:11338,SSX4
hgnc:10381,RPN1
hgnc:23438,NUTM2A
hgnc:46,ABCB5
hgnc:1440,CALCR
hgnc:45,ABCB4
hgnc:10917,SLC13A2
hgnc:3771,FMO3
hgnc:3769,FMO1
hgnc:12930,ZBTB16
hgnc:12719,VRK2
hgnc:5318,TNC
hgnc:3168,LPAR2
hgnc:6294,KCNQ1
hgnc:6493,LAMC2
hgnc:7809,NGFR
hgnc:9021,PKM
hgnc:3772,FMO4
hgnc:5346,ICAM3
hgnc:3629,FDFT1
hgnc:6934,MCAM
hgnc:10956,SLCO1A2
hgnc:7063,MGST2
hgnc:1818,CEACAM6
hgnc:11459,SULT2B1
hgnc:6147,ITGAE
hgnc:603,APOB
hgnc:23238,HSD17B14
hgnc:11768,TGFB2
hgnc:11039,SLC5A4
hgnc:6491,LAMB4
hgnc:3770,FMO2
hgnc:8787,PDE6C
hgnc:14929,SIRT1
hgnc:5971,IL12RB1
hgnc:4643,GSTZ1
hgnc:21524,DHRS7
hgnc:18349,DHRS2
hgnc:15868,ABHD12
hgnc:10953,SLCO4A1
hgnc:25832,DHRS12
hgnc:16468,LACTB
hgnc:9206,PON3
hgnc:9205,PON2
hgnc:6826,MAN2B1
hgnc:4583,GRIK5
hgnc:11731,TESK1
hgnc:2891,DKK1
hgnc:8533,P2RX1
hgnc:5210,HSD17B1
hgnc:6846,MAP2K6
hgnc:24547,DHRS7B
hgnc:10964,SLC22A18
hgnc:11181,SOD3
hgnc:6718,LTBR
hgnc:11180,SOD2
hgnc:6430,KRT18
hgnc:5981,IL17A
hgnc:10966,SLC22A2
hgnc:3059,HBEGF
hgnc:22231,AMZ1
hgnc:19650,CHST10
hgnc:8109,ODC1
hgnc:11404,STK25
hgnc:24024,FMO6P
hgnc:15471,ALDH8A1
hgnc:11255,SPP1
hgnc:7179,ALDH6A1
hgnc:3712,FKBP1B
hgnc:18061,EBPL
hgnc:4715,H1-1
hgnc:1971,CHST3
hgnc:15993,CHST8
hgnc:52,ABCC10
hgnc:1599,CCNT1
hgnc:14903,SULT4A1
hgnc:1577,CCNA1
hgnc:33437,GSTT2B
hgnc:15472,ALDH1A2
hgnc:48,ABCB7
hgnc:4632,GSTM1
hgnc:8021,NT5E
hgnc:13479,UGT2B28
hgnc:17423,CHST12
hgnc:17349,PRPF4
hgnc:2597,CYP1B1
hgnc:553,AOX1
hgnc:1973,CHST5
hgnc:2016,CLCA2
hgnc:10909,SLC40A1
hgnc:25806,GSTCD
hgnc:7467,MTTP
hgnc:13819,SLCO1C1
hgnc:29826,MYLK3
hgnc:14640,ABCC12
hgnc:1972,CHST4
hgnc:2644,CYP4B1
hgnc:7064,MGST3
hgnc:11532,TAF1A
hgnc:11010,SLC2A5
hgnc:8994,PIP5K1A
hgnc:10967,SLC22A3
hgnc:17449,CYP39A1
hgnc:13817,CHST7
hgnc:16261,SLC22A9
hgnc:16354,ADHFE1
hgnc:8763,PDCD4
hgnc:2017,CLCA3P
hgnc:484,ANGPT1
hgnc:3674,FGF18
hgnc:11329,SST
hgnc:16445,DHRS1
hgnc:5440,IFNGR2
hgnc:1549,CBR3
hgnc:6155,ITGB2
hgnc:12553,UGT2B4
hgnc:18129,GHRL
hgnc:1580,CCNB2
hgnc:17755,TNFRSF13C
hgnc:11765,TGFA
hgnc:1060,CXCR5
hgnc:2591,CYP11B1
hgnc:3555,FABP1
hgnc:4083,GABRB3
hgnc:7861,NNMT
hgnc:29,ABCA1
hgnc:15654,CYP2S1
hgnc:9500,PSCA
hgnc:11830,TK1
hgnc:18399,DHRSX
hgnc:12538,UGT1A6
hgnc:28326,DHRS13
hgnc:21205,LINGO1
hgnc:1759,CDH2
hgnc:17422,CHST11
hgnc:6436,KRT19
hgnc:9257,PPID
hgnc:1864,CES2
hgnc:12554,UGT2B7
hgnc:7645,NAT1
hgnc:2652,CYP7B1
hgnc:1970,CHST2
hgnc:10963,SLC22A1
hgnc:1969,CHST1
hgnc:10432,RPS6KA3
hgnc:26439,SLC47A2
hgnc:21755,CHST13
hgnc:1590,CCNE2
hgnc:24114,AURKAIP1
hgnc:6614,LIMK2
hgnc:6938,CHST6
hgnc:18057,SLC22A10
hgnc:20580,CYP2R1
hgnc:18857,CYP4F12
hgnc:283,ADRA2C
hgnc:4719,H1-5
hgnc:32423,DHRS7C
hgnc:6873,MAPK11
hgnc:5418,IFNA10
hgnc:6332,KIR2DL4
hgnc:4714,H1-0
hgnc:7622,MYT1
hgnc:5330,IARS1
hgnc:3672,FGF16
hgnc:11453,SULT1A1
hgnc:250,ADH1B
hgnc:12546,UGT2B15
hgnc:11454,SULT1A2
hgnc:2632,CYP2F1
hgnc:7576,MYH6
hgnc:12547,UGT2B17
hgnc:10969,SLC22A5
hgnc:2608,CYP2A13
hgnc:4558,GPX6
hgnc:10485,RYR3
hgnc:1863,CES1
hgnc:2727,DDO
hgnc:4947,HLA-DRA
hgnc:11456,SULT1C2
hgnc:34,ABCA4
hgnc:13941,SLC44A4
hgnc:13921,ABHD16A
hgnc:12235,TRBV7-1
hgnc:12545,UGT2B11
hgnc:12531,UGT1A10
hgnc:12535,UGT1A3
hgnc:4008,FUCA2
hgnc:17364,DBF4
hgnc:6711,LTB
hgnc:5425,IFNA4
hgnc:12537,UGT1A5
hgnc:6331,KIR2DL3
hgnc:12536,UGT1A4
hgnc:11455,SULT1A3
hgnc:15483,CDKL3
hgnc:9583,PTBP1
hgnc:25581,UBA6
hgnc:22978,KDM4A
hgnc:18986,GBA2
hgnc:13816,ATP12A
hgnc:6621,LIPE
hgnc:3148,TYMP
hgnc:12636,UTS2
hgnc:4525,NPFFR2
hgnc:976,BCAT1
hgnc:37,ABCA7
hgnc:4318,GLI2
hgnc:10941,SLC1A3
hgnc:9892,RBBP9
hgnc:10571,SCD
hgnc:5229,DNAJA1
hgnc:29858,NLK
hgnc:16626,RAPGEF4
hgnc:11777,TGM1
hgnc:11123,SMS
hgnc:7150,MLYCD
hgnc:10875,SIGLEC6
hgnc:10874,SIGLEC5
hgnc:4709,GZMB
hgnc:9725,PYGL
hgnc:4809,HAO1
hgnc:11479,SUV39H1
hgnc:4506,GPR50
hgnc:271,PARP4
hgnc:6598,LIG1
hgnc:12782,WNT3
hgnc:11645,MLX
hgnc:6831,MANBA
hgnc:10908,SLC11A2
hgnc:11362,STAT1
hgnc:853,ATP6V1B1
hgnc:6381,KMO
hgnc:7833,NKTR
hgnc:5474,IGFBP5
hgnc:469,AMPD2
hgnc:11296,SRM
hgnc:468,AMPD1
hgnc:4116,GALE
hgnc:18047,ELOVL3
hgnc:17995,TRPM6
hgnc:18116,KHDRBS1
hgnc:11925,TNFSF10
hgnc:30880,CISD1
hgnc:9038,PLA2G5
hgnc:16264,TRAP1
hgnc:10878,SIGLEC9
hgnc:5212,HSD17B3
hgnc:14639,ABCC11
hgnc:11121,SMPD2
hgnc:470,AMPD3
hgnc:1594,CCNH
hgnc:339,APLNR
hgnc:9260,PPIL1
hgnc:9276,PPM1B
hgnc:5473,IGFBP4
hgnc:9043,PLAA
hgnc:6315,KHK
hgnc:12642,VAMP1
hgnc:4855,HDC
hgnc:6292,KCNN3
hgnc:9020,PKLR
hgnc:29260,NCEH1
hgnc:3556,FABP2
hgnc:8596,PAM
hgnc:5469,IGFBP1
hgnc:23155,SLC5A10
hgnc:21088,SCD5
hgnc:11138,SNCA
hgnc:5472,IGFBP3
hgnc:20837,PAOX
hgnc:215,ADAM8
hgnc:11708,TDO2
hgnc:24059,TMPRSS11D
hgnc:30040,PLA2G2F
hgnc:16432,AZIN1
hgnc:22420,PSMG3
hgnc:23091,SLC5A11
hgnc:1449,CALM3
hgnc:14878,BIRC8
hgnc:2298,CPA3
hgnc:26440,FAAH2
hgnc:21332,STK32C
hgnc:10945,SLC1A7
hgnc:2523,CTRC
hgnc:16812,COQ8A
hgnc:4845,HCN1
hgnc:11051,SLC6A5
hgnc:6769,SMAD3
hgnc:6898,MARS1
hgnc:5475,IGFBP6
hgnc:904,AXIN2
hgnc:325,AGPAT2
hgnc:16255,TGM6
hgnc:7529,MVD
hgnc:3559,FABP4
hgnc:12019,TPSAB1
hgnc:20672,PHF8
hgnc:3718,FKBP2
hgnc:20076,USP47
hgnc:15829,ELOVL6
hgnc:1848,CEL
hgnc:8543,P2RY6
hgnc:18466,RNASEH1
hgnc:8508,OXSR1
hgnc:23455,LIPM
hgnc:16815,PHOSPHO1
hgnc:4006,FUCA1
hgnc:475,AMY1B
hgnc:6677,LPL
hgnc:14892,DPP7
hgnc:10416,RPS27
hgnc:24650,EHMT1
hgnc:934,BACE2
hgnc:9635,PTP4A2
hgnc:19061,FFAR4
hgnc:9156,PNLIPRP1
hgnc:12630,USP7
hgnc:10936,SLC18A3
hgnc:476,AMY1C
hgnc:9032,PLA2G2C
hgnc:8996,PIP5K1C
hgnc:39,ABCA9
hgnc:33995,PPIAL4C
hgnc:12757,WDR5
hgnc:21376,FKBP1C
hgnc:4241,GFPT1
hgnc:2329,CPT1B
hgnc:8886,PGA4
hgnc:11290,SREBF2
hgnc:23444,LIPK
hgnc:651,AREG
hgnc:9262,PPIL3
hgnc:14874,NOX5
hgnc:42959,BCL2L2-PABPN1
hgnc:2364,CRLF1
hgnc:9454,PROM1
hgnc:16830,IL32
hgnc:2171,CNTN1
hgnc:24369,PPIAL4A
hgnc:20088,GPR142
hgnc:4883,CFH
hgnc:30400,SEMA3G
hgnc:4886,HFE
hgnc:16875,MRC2
hgnc:8010,NRXN3
hgnc:21686,RNASET2
hgnc:5341,IBSP
hgnc:318,AGA
hgnc:1339,C6
